id,cluster,subword,word_types,cum_freq,idiosincracy_index
0,1,ju,190,3805,20.026315789473685
1,1,in,195,3188,16.348717948717947
2,1,ka,791,2391,3.02275600505689
3,1,am,499,2496,5.002004008016032
4,1,to,148,2102,14.202702702702704
5,1,ka</w>,435,2063,4.742528735632184
6,1,ch,344,2007,5.834302325581396
7,1,ta,536,1937,3.6138059701492535
8,1,te,623,1873,3.0064205457463884
9,1,ta</w>,483,1883,3.898550724637681
10,1,be,223,1718,7.704035874439461
11,1,tu,561,1758,3.1336898395721926
12,1,ji,409,1796,4.39119804400978
13,1,into,7,1713,244.7142857142857
14,1,intok</w>,4,1693,423.25
15,1,e',425,1854,4.362352941176471
16,1,a'</w>,73,2016,27.616438356164384
17,1,jun,51,1602,31.41176470588235
18,1,a',763,2254,2.9541284403669725
19,1,em,245,1620,6.612244897959184
20,1,ak</w>,201,1359,6.7611940298507465
21,2,po</w>,309,1238,4.006472491909385
22,2,i',154,1313,8.525974025974026
23,1,aa,462,1469,3.17965367965368
24,1,me,225,1987,8.831111111111111
25,2,ju',80,971,12.1375
26,1,ne,507,1512,2.9822485207100597
27,2,o',242,944,3.900826446280992
28,2,su,208,860,4.134615384615385
29,1,wa,624,1336,2.141025641025641
30,2,ju'u</w>,2,776,388.0
31,2,im</w>,101,714,7.069306930693069
32,1,ia,415,1511,3.640963855421687
33,1,na,318,2013,6.330188679245283
34,2,en</w>,47,738,15.702127659574469
35,1,ma,370,1599,4.321621621621621
36,2,ka',244,653,2.6762295081967213
37,2,im,176,794,4.511363636363637
38,2,e'e</w>,37,639,17.27027027027027
39,2,ne</w>,226,698,3.088495575221239
40,2,bw,170,699,4.1117647058823525
41,2,bi,183,653,3.568306010928962
42,2,tu',97,601,6.195876288659794
43,2,ia</w>,54,581,10.75925925925926
44,2,je,53,681,12.849056603773583
45,2,a'a,317,743,2.3438485804416405
46,2,ye,70,608,8.685714285714285
47,2,sa,218,662,3.036697247706422
48,2,ti</w>,45,528,11.733333333333333
49,2,en,138,909,6.586956521739131
50,2,ja,150,768,5.12
51,2,au</w>,87,955,10.977011494252874
52,2,me'</w>,6,506,84.33333333333333
53,2,jume'</w>,2,501,250.5
54,2,jesu,14,486,34.714285714285715
55,2,tch,51,456,8.941176470588236
56,2,ba,265,536,2.0226415094339623
57,0,i'i</w>,5,440,88.0
58,0,junam,12,438,36.5
59,2,li,53,451,8.50943396226415
60,0,no,133,421,3.1654135338345863
61,2,o'o,166,438,2.63855421686747
62,2,is,89,461,5.179775280898877
63,2,et</w>,51,516,10.117647058823527
64,0,na</w>,27,419,15.51851851851852
65,2,an</w>,151,740,4.900662251655629
66,0,ko,163,421,2.5828220858895707
67,2,yo,153,642,4.196078431372549
68,0,jia,100,434,4.34
69,0,ka'</w>,22,403,18.318181818181817
70,2,we,151,746,4.940397350993377
71,2,a'a</w>,56,686,12.25
72,0,bo</w>,8,396,49.5
73,2,oj,96,499,5.197916666666667
74,0,tana</w>,14,374,26.714285714285715
75,0,juka'</w>,1,374,374.0
76,2,am</w>,74,448,6.054054054054054
77,0,tchi',2,348,174.0
78,0,betchi',2,348,174.0
79,0,betchi'bo</w>,1,345,345.0
80,0,iak</w>,13,342,26.307692307692307
81,0,kai</w>,151,339,2.2450331125827816
82,0,bich,26,333,12.807692307692308
83,0,ku,91,320,3.5164835164835164
84,0,betana</w>,1,330,330.0
85,0,jiiak</w>,1,320,320.0
86,2,jo,179,549,3.0670391061452515
87,2,ame</w>,145,459,3.1655172413793102
88,0,ama</w>,4,384,96.0
89,0,lioj,6,299,49.833333333333336
90,0,jesus</w>,1,294,294.0
91,0,taa</w>,3,293,97.66666666666669
92,0,junak</w>,1,293,293.0
93,0,ps,67,335,5.0
94,0,tua</w>,25,282,11.28
95,0,ka'a</w>,23,282,12.26086956521739
96,0,junu,11,280,25.454545454545453
97,0,bwe',7,277,39.57142857142857
98,0,uta</w>,135,294,2.1777777777777776
99,0,e'e,157,322,2.050955414012739
100,2,eu</w>,87,777,8.931034482758621
101,0,yoem,47,273,5.808510638297872
102,0,kam,144,269,1.868055555555556
103,0,inim,10,264,26.4
104,0,ur,91,307,3.3736263736263736
105,0,junuen</w>,1,256,256.0
106,2,ee,347,771,2.2219020172910664
107,0,itu,62,268,4.32258064516129
108,0,yeu</w>,1,250,250.0
109,0,si',20,254,12.7
110,0,waa,121,308,2.5454545454545454
111,0,jiaps,57,264,4.631578947368421
112,0,la</w>,40,248,6.2
113,0,eme'e</w>,1,247,247.0
114,0,inen</w>,1,242,242.0
115,0,ameu</w>,2,240,120.0
116,0,liojta</w>,1,238,238.0
117,2,ini,30,917,30.566666666666663
118,0,ench,3,233,77.66666666666667
119,0,nee</w>,57,252,4.421052631578948
120,0,emo</w>,1,232,232.0
121,2,an,371,1223,3.2964959568733154
122,0,in</w>,9,226,25.11111111111111
123,0,inime'e</w>,1,224,224.0
124,2,ti,133,451,3.3909774436090228
125,0,tau</w>,53,222,4.188679245283019
