id,cluster,subword,word_types,cum_freq,idiosincracy_index
0,2,na</w>,411,3591,8.737226277372264
1,2,do,498,2263,4.544176706827309
2,2,ag,282,2097,7.436170212765957
3,2,de,390,1742,4.466666666666667
4,2,me,341,1694,4.967741935483871
5,2,uq,42,1616,38.47619047619048
6,2,ma,220,1600,7.272727272727272
7,2,ana</w>,59,1542,26.135593220338983
8,0,sa,158,1297,8.208860759493671
9,0,le,304,1147,3.773026315789474
10,0,co,179,1107,6.184357541899441
11,0,uqa</w>,9,1164,129.33333333333334
12,0,ca,209,953,4.559808612440191
13,0,ce,332,1088,3.27710843373494
14,0,in</w>,246,1083,4.402439024390244
15,0,age</w>,2,1000,500.0
16,0,nu</w>,276,989,3.583333333333333
17,0,dana</w>,3,952,317.3333333333333
18,0,eu</w>,2,941,470.5
19,0,ca</w>,229,937,4.091703056768559
20,0,ade,269,1214,4.5130111524163565
21,0,odo,109,1000,9.174311926605505
22,0,bi,194,807,4.15979381443299
23,0,ji,44,802,18.227272727272727
24,0,nu,67,766,11.432835820895525
25,2,en</w>,166,1595,9.60843373493976
26,0,hi,101,749,7.415841584158416
27,0,cu,141,644,4.567375886524823
28,0,cob</w>,42,706,16.80952380952381
29,0,gi,273,738,2.7032967032967035
30,0,al,340,1166,3.429411764705882
31,0,qe,40,661,16.525
32,0,jisa,8,619,77.375
33,0,odocob</w>,7,608,86.85714285714286
34,0,os,50,589,11.78
35,0,ha,115,603,5.243478260869566
36,0,di,142,570,4.014084507042254
37,0,jisas</w>,2,568,284.0
38,0,ij,81,605,7.469135802469136
39,0,eu,31,716,23.096774193548388
40,0,an</w>,194,604,3.11340206185567
41,0,qee</w>,1,522,522.0
42,0,aden</w>,33,544,16.484848484848484
43,0,ig</w>,136,479,3.522058823529412
44,1,je</w>,2,466,233.0
45,1,mei</w>,92,460,5.0
46,0,lo,116,486,4.189655172413793
47,1,si,155,405,2.6129032258064515
48,2,an,312,2492,7.987179487179487
49,1,di</w>,47,423,9.0
50,1,oso</w>,2,421,210.5
51,1,don</w>,40,441,11.025
52,1,du,143,337,2.3566433566433567
53,1,he,126,388,3.0793650793650795
54,1,te,85,353,4.152941176470589
55,1,ba,84,414,4.928571428571429
56,1,je,88,396,4.5
57,0,wa,166,593,3.572289156626506
58,1,ta,146,420,2.8767123287671232
59,0,ga</w>,150,531,3.54
60,1,gina</w>,80,335,4.1875
61,1,age,16,330,20.625
62,1,hu,103,316,3.067961165048544
63,1,bile,33,319,9.666666666666666
64,1,li,168,405,2.4107142857142856
65,0,ja,75,487,6.493333333333333
66,1,be,92,456,4.956521739130435
67,1,anu,9,315,35.0
68,1,uqana</w>,1,305,305.0
69,1,to,97,297,3.061855670103093
70,1,li</w>,40,309,7.725
71,0,la,196,533,2.7193877551020407
72,1,meig</w>,76,281,3.697368421052632
73,1,cnu</w>,100,284,2.84
74,1,we,66,320,4.848484848484849
75,1,me</w>,2,273,136.5
76,1,ija</w>,2,268,134.0
77,1,ho,46,255,5.543478260869565
78,1,ci,119,282,2.369747899159664
79,1,bo,63,237,3.761904761904762
80,1,jo,52,259,4.980769230769231
81,1,ha</w>,38,250,6.578947368421052
82,0,ec</w>,175,933,5.331428571428572
83,1,go,52,277,5.326923076923077
84,1,cunu,7,242,34.57142857142857
85,1,odi,25,238,9.52
86,1,made,30,238,7.933333333333334
87,1,eunu</w>,2,235,117.5
88,1,bahi,8,235,29.375
89,1,bil</w>,82,230,2.804878048780488
90,1,un</w>,46,287,6.239130434782608
91,1,agena</w>,1,223,223.0
92,1,bahic</w>,1,222,222.0
93,1,qag,108,256,2.3703703703703702
94,1,ceb</w>,65,215,3.3076923076923075
95,0,ge,113,613,5.424778761061947
96,0,ga,308,913,2.9642857142857144
97,1,gian</w>,78,212,2.717948717948718
98,1,maaden</w>,2,211,105.5
99,0,in,272,1048,3.852941176470588
100,1,odi</w>,2,204,102.0
101,1,ale</w>,61,202,3.3114754098360657
102,1,hina</w>,1,196,196.0
103,1,ben</w>,7,194,27.714285714285715
104,1,adec</w>,65,223,3.4307692307692306
105,1,adi,76,246,3.236842105263158
106,1,cunug</w>,1,188,188.0
107,1,ti,79,205,2.59493670886076
108,1,anut</w>,1,184,184.0
109,1,aga</w>,52,193,3.7115384615384617
110,1,se,57,245,4.298245614035087
111,1,cete,6,181,30.166666666666668
112,0,da,121,1263,10.43801652892562
113,1,caja,3,183,61.0
114,1,bi</w>,6,179,29.83333333333333
115,1,du</w>,63,178,2.8253968253968256
116,1,cajaca</w>,1,177,177.0
117,1,wal,60,180,3.0
118,1,euqa</w>,4,173,43.25
119,1,doin</w>,34,194,5.705882352941177
120,0,na,178,474,2.662921348314607
121,1,tu,55,125,2.272727272727273
122,1,saen</w>,1,166,166.0
123,1,ne,80,283,3.5375
124,1,malo,4,166,41.5
125,1,bu,22,165,7.5
126,1,madon</w>,1,162,162.0
127,0,on,118,512,4.338983050847458
128,1,gu,60,183,3.05
129,1,hew,39,182,4.666666666666667
130,1,doc</w>,39,202,5.17948717948718
131,0,qa,189,847,4.481481481481482
132,1,malogo,2,153,76.5
133,1,fe,60,165,2.75
134,0,il,208,900,4.326923076923077
135,1,dec</w>,88,371,4.215909090909091
136,1,su,85,133,1.5647058823529412
137,0,ge</w>,12,1146,95.5
138,1,cabi</w>,1,144,144.0
139,1,mu,58,137,2.362068965517241
140,1,euna</w>,2,143,71.5
141,1,mi,66,172,2.606060606060606
142,1,malogom</w>,1,139,139.0
143,1,qagan</w>,59,163,2.76271186440678
144,1,iga</w>,61,157,2.5737704918032787
145,0,el,213,728,3.4178403755868545
146,1,qo,37,124,3.3513513513513518
147,1,haun</w>,1,124,124.0
148,1,odimei</w>,1,122,122.0
149,1,cobil</w>,23,120,5.217391304347826
150,1,anut,4,120,30.0
151,1,lei,57,301,5.280701754385965
